drummer,session,id,style,bpm,beat_type,time_signature,duration,split,midi_filename,audio_filename,kit_name,split_set
drummer10,drummer10/session1,drummer10/session1/3,jazz/swing,215,beat,4-4,51.348843537414965,train,drummer10/session1/3_jazz-swing_215_beat_4-4_41.midi,drummer10/session1/3_jazz-swing_215_beat_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer10,drummer10/session1,drummer10/session1/10,jazz/swing,110,beat,4-4,174.7078231292517,train,drummer10/session1/10_jazz-swing_110_beat_4-4_8.midi,drummer10/session1/10_jazz-swing_110_beat_4-4_8.wav,Deep Daft,train
drummer10,drummer10/session1,drummer10/session1/3,jazz/swing,215,beat,4-4,51.348843537414965,train,drummer10/session1/3_jazz-swing_215_beat_4-4_21.midi,drummer10/session1/3_jazz-swing_215_beat_4-4_21.wav,Pop-Rock (Studio),train
drummer10,drummer10/session1,drummer10/session1/1,jazz/swing,124,beat,4-4,164.30795918367346,train,drummer10/session1/1_jazz-swing_124_beat_4-4_52.midi,drummer10/session1/1_jazz-swing_124_beat_4-4_52.wav,909 Simple,test
drummer10,drummer10/session1,drummer10/session1/3,jazz/swing,215,beat,4-4,51.348843537414965,train,drummer10/session1/3_jazz-swing_215_beat_4-4_22.midi,drummer10/session1/3_jazz-swing_215_beat_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer10,drummer10/session1,drummer10/session1/10,jazz/swing,110,beat,4-4,174.73249433106577,train,drummer10/session1/10_jazz-swing_110_beat_4-4_31.midi,drummer10/session1/10_jazz-swing_110_beat_4-4_31.wav,More Cowbell (Pop-Rock),validation
drummer10,drummer10/session1,drummer10/session1/6,jazz/swing,215,beat,4-4,22.32560090702948,train,drummer10/session1/6_jazz-swing_215_beat_4-4_28.midi,drummer10/session1/6_jazz-swing_215_beat_4-4_28.wav,Super Boom (Layered),train
drummer10,drummer10/session1,drummer10/session1/6,jazz/swing,215,beat,4-4,22.32560090702948,train,drummer10/session1/6_jazz-swing_215_beat_4-4_11.midi,drummer10/session1/6_jazz-swing_215_beat_4-4_11.wav,Studio (Live Room),test
drummer10,drummer10/session1,drummer10/session1/8,jazz/swing,215,beat,4-4,19.277301587301583,train,drummer10/session1/8_jazz-swing_215_beat_4-4_56.midi,drummer10/session1/8_jazz-swing_215_beat_4-4_56.wav,Custom1,test
drummer10,drummer10/session1,drummer10/session1/9,jazz/swing,110,beat,4-4,167.11179138321995,train,drummer10/session1/9_jazz-swing_110_beat_4-4_16.midi,drummer10/session1/9_jazz-swing_110_beat_4-4_16.wav,Modern Funk,train
drummer10,drummer10/session1,drummer10/session1/9,jazz/swing,110,beat,4-4,167.21773242630383,train,drummer10/session1/9_jazz-swing_110_beat_4-4_53.midi,drummer10/session1/9_jazz-swing_110_beat_4-4_53.wav,Unplugged,validation
drummer10,drummer10/session1,drummer10/session1/5,jazz/swing,215,beat,4-4,55.813968253968255,train,drummer10/session1/5_jazz-swing_215_beat_4-4_43.midi,drummer10/session1/5_jazz-swing_215_beat_4-4_43.wav,Funk Rock,train
drummer10,drummer10/session1,drummer10/session1/5,jazz/swing,215,beat,4-4,55.813968253968255,train,drummer10/session1/5_jazz-swing_215_beat_4-4_41.midi,drummer10/session1/5_jazz-swing_215_beat_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer10,drummer10/session1,drummer10/session1/1,jazz/swing,124,beat,4-4,164.30795918367346,train,drummer10/session1/1_jazz-swing_124_beat_4-4_34.midi,drummer10/session1/1_jazz-swing_124_beat_4-4_34.wav,Alternative (METAL),train
drummer10,drummer10/session1,drummer10/session1/1,jazz/swing,124,beat,4-4,164.30795918367346,train,drummer10/session1/1_jazz-swing_124_beat_4-4_32.midi,drummer10/session1/1_jazz-swing_124_beat_4-4_32.wav,Live Rock,train
drummer10,drummer10/session1,drummer10/session1/10,jazz/swing,110,beat,4-4,174.75426303854874,train,drummer10/session1/10_jazz-swing_110_beat_4-4_10.midi,drummer10/session1/10_jazz-swing_110_beat_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer10,drummer10/session1,drummer10/session1/1,jazz/swing,124,beat,4-4,164.30795918367346,train,drummer10/session1/1_jazz-swing_124_beat_4-4_19.midi,drummer10/session1/1_jazz-swing_124_beat_4-4_19.wav,Raw Dnb (Layered Hybrid),train
drummer10,drummer10/session1,drummer10/session1/6,jazz/swing,215,beat,4-4,22.32560090702948,train,drummer10/session1/6_jazz-swing_215_beat_4-4_25.midi,drummer10/session1/6_jazz-swing_215_beat_4-4_25.wav,Arena Stage,train
drummer10,drummer10/session1,drummer10/session1/7,jazz/swing,215,beat,4-4,17.86047619047619,train,drummer10/session1/7_jazz-swing_215_beat_4-4_19.midi,drummer10/session1/7_jazz-swing_215_beat_4-4_19.wav,Raw Dnb (Layered Hybrid),test
drummer10,drummer10/session1,drummer10/session1/5,jazz/swing,215,beat,4-4,55.813968253968255,train,drummer10/session1/5_jazz-swing_215_beat_4-4_23.midi,drummer10/session1/5_jazz-swing_215_beat_4-4_23.wav,Second Line,train
drummer10,drummer10/session1,drummer10/session1/3,jazz/swing,215,beat,4-4,51.348843537414965,train,drummer10/session1/3_jazz-swing_215_beat_4-4_12.midi,drummer10/session1/3_jazz-swing_215_beat_4-4_12.wav,Classic Rock,validation
drummer10,drummer10/session1,drummer10/session1/5,jazz/swing,215,beat,4-4,55.813968253968255,train,drummer10/session1/5_jazz-swing_215_beat_4-4_58.midi,drummer10/session1/5_jazz-swing_215_beat_4-4_58.wav,Custom3,train
drummer10,drummer10/session1,drummer10/session1/7,jazz/swing,215,beat,4-4,17.86047619047619,train,drummer10/session1/7_jazz-swing_215_beat_4-4_6.midi,drummer10/session1/7_jazz-swing_215_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),validation
drummer10,drummer10/session1,drummer10/session1/7,jazz/swing,215,beat,4-4,17.86047619047619,train,drummer10/session1/7_jazz-swing_215_beat_4-4_21.midi,drummer10/session1/7_jazz-swing_215_beat_4-4_21.wav,Pop-Rock (Studio),train
drummer10,drummer10/session1,drummer10/session1/8,jazz/swing,215,beat,4-4,19.216349206349207,train,drummer10/session1/8_jazz-swing_215_beat_4-4_23.midi,drummer10/session1/8_jazz-swing_215_beat_4-4_23.wav,Second Line,test
drummer10,drummer10/session1,drummer10/session1/1,jazz/swing,124,beat,4-4,164.30795918367346,train,drummer10/session1/1_jazz-swing_124_beat_4-4_28.midi,drummer10/session1/1_jazz-swing_124_beat_4-4_28.wav,Super Boom (Layered),train
drummer10,drummer10/session1,drummer10/session1/7,jazz/swing,215,beat,4-4,17.86047619047619,train,drummer10/session1/7_jazz-swing_215_beat_4-4_8.midi,drummer10/session1/7_jazz-swing_215_beat_4-4_8.wav,Deep Daft,validation
drummer3,drummer3/session1,drummer3/session1/5,rock,105,beat,4-4,20.571428571428573,train,drummer3/session1/5_rock_105_beat_4-4_23.midi,drummer3/session1/5_rock_105_beat_4-4_23.wav,Second Line,train
drummer3,drummer3/session1,drummer3/session1/49,rock,120,beat,4-4,4.0,train,drummer3/session1/49_rock_120_beat_4-4_41.midi,drummer3/session1/49_rock_120_beat_4-4_41.wav,Cassette (Lo-Fi Compress),validation
drummer3,drummer3/session2,drummer3/session2/36,rock,92,beat,4-4,5.180725623582767,train,drummer3/session2/36_rock_92_beat_4-4_19.midi,drummer3/session2/36_rock_92_beat_4-4_19.wav,Raw Dnb (Layered Hybrid),test
drummer3,drummer3/session2,drummer3/session2/46,rock,110,fill,4-4,8.997732426303855,train,drummer3/session2/46_rock_110_fill_4-4_55.midi,drummer3/session2/46_rock_110_fill_4-4_55.wav,Ele-Drum,train
drummer3,drummer3/session2,drummer3/session2/43,rock,110,beat,4-4,43.780249433106576,train,drummer3/session2/43_rock_110_beat_4-4_35.midi,drummer3/session2/43_rock_110_beat_4-4_35.wav,Rockin Gate (80s),train
drummer3,drummer3/session1,drummer3/session1/44,rock,120,beat,4-4,4.0,train,drummer3/session1/44_rock_120_beat_4-4_11.midi,drummer3/session1/44_rock_120_beat_4-4_11.wav,Studio (Live Room),train
drummer3,drummer3/session1,drummer3/session1/21,jazz,120,beat,4-4,6.940430839002268,train,drummer3/session1/21_jazz_120_beat_4-4_13.midi,drummer3/session1/21_jazz_120_beat_4-4_13.wav,Jazz Funk,train
drummer3,drummer3/session2,drummer3/session2/32,hiphop,92,beat,4-4,10.434784580498864,train,drummer3/session2/32_hiphop_92_beat_4-4_56.midi,drummer3/session2/32_hiphop_92_beat_4-4_56.wav,Custom1,train
drummer3,drummer3/session2,drummer3/session2/1,rock,100,beat,4-4,28.80936507936508,train,drummer3/session2/1_rock_100_beat_4-4_11.midi,drummer3/session2/1_rock_100_beat_4-4_11.wav,Studio (Live Room),test
drummer3,drummer3/session2,drummer3/session2/41,hiphop,110,beat,4-4,4.363628117913832,train,drummer3/session2/41_hiphop_110_beat_4-4_11.midi,drummer3/session2/41_hiphop_110_beat_4-4_11.wav,Studio (Live Room),train
drummer3,drummer3/session1,drummer3/session1/20,rock,120,beat,4-4,11.776598639455782,train,drummer3/session1/20_rock_120_beat_4-4_8.midi,drummer3/session1/20_rock_120_beat_4-4_8.wav,Deep Daft,train
drummer3,drummer3/session2,drummer3/session2/43,rock,110,beat,4-4,43.81507936507936,train,drummer3/session2/43_rock_110_beat_4-4_23.midi,drummer3/session2/43_rock_110_beat_4-4_23.wav,Second Line,validation
drummer3,drummer3/session2,drummer3/session2/12,rock,100,beat,4-4,7.05,train,drummer3/session2/12_rock_100_beat_4-4_42.midi,drummer3/session2/12_rock_100_beat_4-4_42.wav,Bigga Bop (Jazz),train
drummer3,drummer3/session2,drummer3/session2/14,rock,100,beat,4-4,3.895056689342404,train,drummer3/session2/14_rock_100_beat_4-4_52.midi,drummer3/session2/14_rock_100_beat_4-4_52.wav,909 Simple,train
drummer3,drummer3/session2,drummer3/session2/22,rock,92,beat,4-4,26.29873015873016,train,drummer3/session2/22_rock_92_beat_4-4_22.midi,drummer3/session2/22_rock_92_beat_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer3,drummer3/session1,drummer3/session1/50,rock,120,beat,4-4,3.9067573696145126,train,drummer3/session1/50_rock_120_beat_4-4_4.midi,drummer3/session1/50_rock_120_beat_4-4_4.wav,Speed Metal,train
drummer3,drummer3/session2,drummer3/session2/20,rock,92,beat,4-4,36.465374149659866,train,drummer3/session2/20_rock_92_beat_4-4_56.midi,drummer3/session2/20_rock_92_beat_4-4_56.wav,Custom1,train
drummer3,drummer3/session2,drummer3/session2/27,jazz,92,beat,4-4,5.20718820861678,train,drummer3/session2/27_jazz_92_beat_4-4_32.midi,drummer3/session2/27_jazz_92_beat_4-4_32.wav,Live Rock,train
drummer3,drummer3/session2,drummer3/session2/23,rock,92,beat,4-4,5.217392290249433,train,drummer3/session2/23_rock_92_beat_4-4_56.midi,drummer3/session2/23_rock_92_beat_4-4_56.wav,Custom1,test
drummer3,drummer3/session1,drummer3/session1/30,rock,120,beat,4-4,2.0,train,drummer3/session1/30_rock_120_beat_4-4_10.midi,drummer3/session1/30_rock_120_beat_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer3,drummer3/session1,drummer3/session1/48,rock,120,beat,4-4,4.0,train,drummer3/session1/48_rock_120_beat_4-4_56.midi,drummer3/session1/48_rock_120_beat_4-4_56.wav,Custom1,validation
drummer3,drummer3/session2,drummer3/session2/4,rock,100,beat,4-4,9.808979591836737,train,drummer3/session2/4_rock_100_beat_4-4_41.midi,drummer3/session2/4_rock_100_beat_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer3,drummer3/session2,drummer3/session2/24,rock,92,beat,4-4,34.284467120181404,train,drummer3/session2/24_rock_92_beat_4-4_58.midi,drummer3/session2/24_rock_92_beat_4-4_58.wav,Custom3,train
drummer3,drummer3/session2,drummer3/session2/28,rock,92,beat,4-4,12.199569160997733,train,drummer3/session2/28_rock_92_beat_4-4_18.midi,drummer3/session2/28_rock_92_beat_4-4_18.wav,Big Room (Layered),train
drummer3,drummer3/session2,drummer3/session2/21,rock,92,beat,4-4,10.429183673469389,train,drummer3/session2/21_rock_92_beat_4-4_13.midi,drummer3/session2/21_rock_92_beat_4-4_13.wav,Jazz Funk,train
drummer3,drummer3/session1,drummer3/session1/41,rock,120,beat,4-4,2.0,validation,drummer3/session1/41_rock_120_beat_4-4_57.midi,drummer3/session1/41_rock_120_beat_4-4_57.wav,Custom2,test
drummer3,drummer3/session2,drummer3/session2/23,rock,92,beat,4-4,5.217392290249433,train,drummer3/session2/23_rock_92_beat_4-4_53.midi,drummer3/session2/23_rock_92_beat_4-4_53.wav,Unplugged,test
drummer3,drummer3/session1,drummer3/session1/15,jazz,120,beat,4-4,31.95172335600907,validation,drummer3/session1/15_jazz_120_beat_4-4_5.midi,drummer3/session1/15_jazz_120_beat_4-4_5.wav,Tight Prog,train
drummer3,drummer3/session2,drummer3/session2/47,rock,110,beat,4-4,8.694331065759638,train,drummer3/session2/47_rock_110_beat_4-4_42.midi,drummer3/session2/47_rock_110_beat_4-4_42.wav,Bigga Bop (Jazz),train
drummer3,drummer3/session2,drummer3/session2/2,rock,100,beat,4-4,19.94063492063492,train,drummer3/session2/2_rock_100_beat_4-4_17.midi,drummer3/session2/2_rock_100_beat_4-4_17.wav,Dark Hybrid,train
drummer3,drummer3/session2,drummer3/session2/38,rock,92,beat,4-4,9.97310657596372,train,drummer3/session2/38_rock_92_beat_4-4_13.midi,drummer3/session2/38_rock_92_beat_4-4_13.wav,Jazz Funk,train
drummer3,drummer3/session1,drummer3/session1/6,rock,105,beat,4-4,10.344036281179138,train,drummer3/session1/6_rock_105_beat_4-4_56.midi,drummer3/session1/6_rock_105_beat_4-4_56.wav,Custom1,train
drummer3,drummer3/session2,drummer3/session2/41,hiphop,110,beat,4-4,4.363628117913832,train,drummer3/session2/41_hiphop_110_beat_4-4_44.midi,drummer3/session2/41_hiphop_110_beat_4-4_44.wav,Alternative (Rock),train
drummer3,drummer3/session1,drummer3/session1/28,rock,120,beat,4-4,1.687482993197279,train,drummer3/session1/28_rock_120_beat_4-4_22.midi,drummer3/session1/28_rock_120_beat_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer3,drummer3/session1,drummer3/session1/39,jazz,120,beat,4-4,8.0,validation,drummer3/session1/39_jazz_120_beat_4-4_26.midi,drummer3/session1/39_jazz_120_beat_4-4_26.wav,Warmer Funk,train
drummer3,drummer3/session2,drummer3/session2/26,hiphop,92,beat,4-4,59.98437641723356,train,drummer3/session2/26_hiphop_92_beat_4-4_34.midi,drummer3/session2/26_hiphop_92_beat_4-4_34.wav,Alternative (METAL),validation
drummer3,drummer3/session2,drummer3/session2/46,rock,110,fill,4-4,8.842448979591836,train,drummer3/session2/46_rock_110_fill_4-4_36.midi,drummer3/session2/46_rock_110_fill_4-4_36.wav,West Coast (FUNK),train
drummer3,drummer3/session2,drummer3/session2/32,hiphop,92,beat,4-4,10.434784580498864,train,drummer3/session2/32_hiphop_92_beat_4-4_28.midi,drummer3/session2/32_hiphop_92_beat_4-4_28.wav,Super Boom (Layered),train
drummer3,drummer3/session2,drummer3/session2/5,rock,100,beat,4-4,40.51680272108843,validation,drummer3/session2/5_rock_100_beat_4-4_58.midi,drummer3/session2/5_rock_100_beat_4-4_58.wav,Custom3,validation
drummer3,drummer3/session2,drummer3/session2/27,jazz,92,beat,4-4,5.20718820861678,train,drummer3/session2/27_jazz_92_beat_4-4_13.midi,drummer3/session2/27_jazz_92_beat_4-4_13.wav,Jazz Funk,train
drummer3,drummer3/session2,drummer3/session2/28,rock,92,beat,4-4,12.211179138321995,train,drummer3/session2/28_rock_92_beat_4-4_11.midi,drummer3/session2/28_rock_92_beat_4-4_11.wav,Studio (Live Room),train
drummer3,drummer3/session2,drummer3/session2/20,rock,92,beat,4-4,36.465374149659866,train,drummer3/session2/20_rock_92_beat_4-4_54.midi,drummer3/session2/20_rock_92_beat_4-4_54.wav,Nu RNB,train
drummer3,drummer3/session1,drummer3/session1/3,rock,105,beat,4-4,27.9178231292517,train,drummer3/session1/3_rock_105_beat_4-4_43.midi,drummer3/session1/3_rock_105_beat_4-4_43.wav,Funk Rock,validation
drummer3,drummer3/session2,drummer3/session2/37,rock,92,beat,4-4,26.30530612244898,train,drummer3/session2/37_rock_92_beat_4-4_28.midi,drummer3/session2/37_rock_92_beat_4-4_28.wav,Super Boom (Layered),train
drummer3,drummer3/session1,drummer3/session1/19,jazz,120,beat,4-4,10.0,train,drummer3/session1/19_jazz_120_beat_4-4_14.midi,drummer3/session1/19_jazz_120_beat_4-4_14.wav,ClassicMetal (80s-90s),train
drummer3,drummer3/session2,drummer3/session2/48,rock,110,beat,4-4,8.356938775510205,train,drummer3/session2/48_rock_110_beat_4-4_12.midi,drummer3/session2/48_rock_110_beat_4-4_12.wav,Classic Rock,train
drummer3,drummer3/session1,drummer3/session1/7,rock,105,beat,4-4,34.285714285714285,validation,drummer3/session1/7_rock_105_beat_4-4_33.midi,drummer3/session1/7_rock_105_beat_4-4_33.wav,Shuffle (Blues),validation
drummer3,drummer3/session1,drummer3/session1/46,rock,120,beat,4-4,2.0,train,drummer3/session1/46_rock_120_beat_4-4_35.midi,drummer3/session1/46_rock_120_beat_4-4_35.wav,Rockin Gate (80s),train
drummer3,drummer3/session2,drummer3/session2/22,rock,92,beat,4-4,26.29873015873016,train,drummer3/session2/22_rock_92_beat_4-4_8.midi,drummer3/session2/22_rock_92_beat_4-4_8.wav,Deep Daft,train
drummer3,drummer3/session2,drummer3/session2/12,rock,100,beat,4-4,7.05,train,drummer3/session2/12_rock_100_beat_4-4_5.midi,drummer3/session2/12_rock_100_beat_4-4_5.wav,Tight Prog,train
drummer3,drummer3/session1,drummer3/session1/10,rock,105,beat,4-4,13.714285714285714,train,drummer3/session1/10_rock_105_beat_4-4_43.midi,drummer3/session1/10_rock_105_beat_4-4_43.wav,Funk Rock,test
drummer3,drummer3/session2,drummer3/session2/29,rock,92,beat,4-4,14.79780045351474,train,drummer3/session2/29_rock_92_beat_4-4_13.midi,drummer3/session2/29_rock_92_beat_4-4_13.wav,Jazz Funk,test
drummer3,drummer3/session1,drummer3/session1/13,rock,120,beat,4-4,33.9112925170068,train,drummer3/session1/13_rock_120_beat_4-4_13.midi,drummer3/session1/13_rock_120_beat_4-4_13.wav,Jazz Funk,test
drummer3,drummer3/session2,drummer3/session2/16,rock,100,beat,4-4,62.3,train,drummer3/session2/16_rock_100_beat_4-4_32.midi,drummer3/session2/16_rock_100_beat_4-4_32.wav,Live Rock,train
drummer3,drummer3/session2,drummer3/session2/39,rock,92,fill,4-4,2.445668934240363,train,drummer3/session2/39_rock_92_fill_4-4_13.midi,drummer3/session2/39_rock_92_fill_4-4_13.wav,Jazz Funk,train
drummer3,drummer3/session2,drummer3/session2/28,rock,92,beat,4-4,12.234399092970522,train,drummer3/session2/28_rock_92_beat_4-4_43.midi,drummer3/session2/28_rock_92_beat_4-4_43.wav,Funk Rock,train
drummer3,drummer3/session1,drummer3/session1/36,rock,120,beat,4-4,2.0,train,drummer3/session1/36_rock_120_beat_4-4_56.midi,drummer3/session1/36_rock_120_beat_4-4_56.wav,Custom1,train
drummer3,drummer3/session1,drummer3/session1/39,jazz,120,beat,4-4,8.0,validation,drummer3/session1/39_jazz_120_beat_4-4_4.midi,drummer3/session1/39_jazz_120_beat_4-4_4.wav,Speed Metal,train
drummer3,drummer3/session2,drummer3/session2/47,rock,110,beat,4-4,8.694331065759638,train,drummer3/session2/47_rock_110_beat_4-4_16.midi,drummer3/session2/47_rock_110_beat_4-4_16.wav,Modern Funk,train
drummer3,drummer3/session1,drummer3/session1/45,rock,120,beat,4-4,4.0,train,drummer3/session1/45_rock_120_beat_4-4_11.midi,drummer3/session1/45_rock_120_beat_4-4_11.wav,Studio (Live Room),train
drummer3,drummer3/session1,drummer3/session1/3,rock,105,beat,4-4,27.880090702947847,train,drummer3/session1/3_rock_105_beat_4-4_32.midi,drummer3/session1/3_rock_105_beat_4-4_32.wav,Live Rock,train
drummer3,drummer3/session2,drummer3/session2/33,hiphop,92,beat,4-4,5.217392290249433,train,drummer3/session2/33_hiphop_92_beat_4-4_6.midi,drummer3/session2/33_hiphop_92_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer3,drummer3/session1,drummer3/session1/48,rock,120,beat,4-4,4.0,train,drummer3/session1/48_rock_120_beat_4-4_14.midi,drummer3/session1/48_rock_120_beat_4-4_14.wav,ClassicMetal (80s-90s),test
drummer3,drummer3/session1,drummer3/session1/23,jazz,120,beat,4-4,8.0,train,drummer3/session1/23_jazz_120_beat_4-4_43.midi,drummer3/session1/23_jazz_120_beat_4-4_43.wav,Funk Rock,train
drummer3,drummer3/session2,drummer3/session2/46,rock,110,fill,4-4,8.973061224489795,train,drummer3/session2/46_rock_110_fill_4-4_51.midi,drummer3/session2/46_rock_110_fill_4-4_51.wav,808 Simple,test
drummer3,drummer3/session1,drummer3/session1/28,rock,120,beat,4-4,1.687482993197279,train,drummer3/session1/28_rock_120_beat_4-4_43.midi,drummer3/session1/28_rock_120_beat_4-4_43.wav,Funk Rock,train
drummer3,drummer3/session2,drummer3/session2/47,rock,110,beat,4-4,8.694331065759638,train,drummer3/session2/47_rock_110_beat_4-4_51.midi,drummer3/session2/47_rock_110_beat_4-4_51.wav,808 Simple,train
drummer3,drummer3/session2,drummer3/session2/22,rock,92,beat,4-4,26.297278911564625,train,drummer3/session2/22_rock_92_beat_4-4_24.midi,drummer3/session2/22_rock_92_beat_4-4_24.wav,Heavy Metal,train
drummer3,drummer3/session2,drummer3/session2/43,rock,110,beat,4-4,43.89780045351474,train,drummer3/session2/43_rock_110_beat_4-4_53.midi,drummer3/session2/43_rock_110_beat_4-4_53.wav,Unplugged,validation
drummer3,drummer3/session1,drummer3/session1/14,rock,120,beat,4-4,24.0,test,drummer3/session1/14_rock_120_beat_4-4_25.midi,drummer3/session1/14_rock_120_beat_4-4_25.wav,Arena Stage,train
drummer3,drummer3/session1,drummer3/session1/23,jazz,120,beat,4-4,7.996371882086168,train,drummer3/session1/23_jazz_120_beat_4-4_41.midi,drummer3/session1/23_jazz_120_beat_4-4_41.wav,Cassette (Lo-Fi Compress),validation
drummer3,drummer3/session2,drummer3/session2/11,rock,100,beat,4-4,9.498412698412698,test,drummer3/session2/11_rock_100_beat_4-4_6.midi,drummer3/session2/11_rock_100_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer3,drummer3/session1,drummer3/session1/1,rock,105,beat,4-4,73.14285714285714,train,drummer3/session1/1_rock_105_beat_4-4_56.midi,drummer3/session1/1_rock_105_beat_4-4_56.wav,Custom1,validation
drummer3,drummer3/session2,drummer3/session2/20,rock,92,beat,4-4,36.465374149659866,train,drummer3/session2/20_rock_92_beat_4-4_21.midi,drummer3/session2/20_rock_92_beat_4-4_21.wav,Pop-Rock (Studio),validation
drummer3,drummer3/session2,drummer3/session2/40,hiphop,110,beat,4-4,17.35263038548753,train,drummer3/session2/40_hiphop_110_beat_4-4_14.midi,drummer3/session2/40_hiphop_110_beat_4-4_14.wav,ClassicMetal (80s-90s),train
drummer3,drummer3/session2,drummer3/session2/9,rock,100,beat,4-4,9.459546485260772,train,drummer3/session2/9_rock_100_beat_4-4_42.midi,drummer3/session2/9_rock_100_beat_4-4_42.wav,Bigga Bop (Jazz),test
drummer3,drummer3/session1,drummer3/session1/11,rock,120,beat,4-4,24.0,test,drummer3/session1/11_rock_120_beat_4-4_3.midi,drummer3/session1/11_rock_120_beat_4-4_3.wav,Jazz,validation
drummer3,drummer3/session1,drummer3/session1/9,rock,105,beat,4-4,82.28571428571429,train,drummer3/session1/9_rock_105_beat_4-4_6.midi,drummer3/session1/9_rock_105_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer3,drummer3/session2,drummer3/session2/23,rock,92,beat,4-4,5.202721088435374,train,drummer3/session2/23_rock_92_beat_4-4_14.midi,drummer3/session2/23_rock_92_beat_4-4_14.wav,ClassicMetal (80s-90s),train
drummer3,drummer3/session1,drummer3/session1/21,jazz,120,beat,4-4,6.957845804988662,train,drummer3/session1/21_jazz_120_beat_4-4_23.midi,drummer3/session1/21_jazz_120_beat_4-4_23.wav,Second Line,train
drummer3,drummer3/session2,drummer3/session2/37,rock,92,beat,4-4,26.34013605442177,train,drummer3/session2/37_rock_92_beat_4-4_44.midi,drummer3/session2/37_rock_92_beat_4-4_44.wav,Alternative (Rock),train
drummer3,drummer3/session1,drummer3/session1/19,jazz,120,beat,4-4,10.0,train,drummer3/session1/19_jazz_120_beat_4-4_28.midi,drummer3/session1/19_jazz_120_beat_4-4_28.wav,Super Boom (Layered),test
drummer3,drummer3/session1,drummer3/session1/24,rock,120,beat,4-4,16.0,train,drummer3/session1/24_rock_120_beat_4-4_16.midi,drummer3/session1/24_rock_120_beat_4-4_16.wav,Modern Funk,train
drummer3,drummer3/session2,drummer3/session2/34,rock,92,beat,4-4,9.321360544217686,train,drummer3/session2/34_rock_92_beat_4-4_26.midi,drummer3/session2/34_rock_92_beat_4-4_26.wav,Warmer Funk,validation
drummer3,drummer3/session2,drummer3/session2/1,rock,100,beat,4-4,28.80936507936508,train,drummer3/session2/1_rock_100_beat_4-4_36.midi,drummer3/session2/1_rock_100_beat_4-4_36.wav,West Coast (FUNK),test
drummer3,drummer3/session1,drummer3/session1/26,rock,120,beat,4-4,2.0,test,drummer3/session1/26_rock_120_beat_4-4_58.midi,drummer3/session1/26_rock_120_beat_4-4_58.wav,Custom3,train
drummer3,drummer3/session2,drummer3/session2/2,rock,100,beat,4-4,19.94063492063492,train,drummer3/session2/2_rock_100_beat_4-4_52.midi,drummer3/session2/2_rock_100_beat_4-4_52.wav,909 Simple,train
drummer3,drummer3/session1,drummer3/session1/44,rock,120,beat,4-4,4.0,train,drummer3/session1/44_rock_120_beat_4-4_25.midi,drummer3/session1/44_rock_120_beat_4-4_25.wav,Arena Stage,train
drummer3,drummer3/session2,drummer3/session2/24,rock,92,beat,4-4,34.140793650793654,train,drummer3/session2/24_rock_92_beat_4-4_36.midi,drummer3/session2/24_rock_92_beat_4-4_36.wav,West Coast (FUNK),validation
drummer3,drummer3/session2,drummer3/session2/39,rock,92,fill,4-4,2.445668934240363,train,drummer3/session2/39_rock_92_fill_4-4_11.midi,drummer3/session2/39_rock_92_fill_4-4_11.wav,Studio (Live Room),validation
drummer3,drummer3/session2,drummer3/session2/35,rock,92,beat,4-4,10.337233560090702,test,drummer3/session2/35_rock_92_beat_4-4_2.midi,drummer3/session2/35_rock_92_beat_4-4_2.wav,Fat Rock (Power Toms),train
drummer3,drummer3/session1,drummer3/session1/1,rock,105,beat,4-4,73.14285714285714,train,drummer3/session1/1_rock_105_beat_4-4_52.midi,drummer3/session1/1_rock_105_beat_4-4_52.wav,909 Simple,train
drummer3,drummer3/session1,drummer3/session1/30,rock,120,beat,4-4,2.0,train,drummer3/session1/30_rock_120_beat_4-4_33.midi,drummer3/session1/30_rock_120_beat_4-4_33.wav,Shuffle (Blues),test
drummer3,drummer3/session1,drummer3/session1/35,rock,120,beat,4-4,44.0,train,drummer3/session1/35_rock_120_beat_4-4_58.midi,drummer3/session1/35_rock_120_beat_4-4_58.wav,Custom3,train
drummer3,drummer3/session2,drummer3/session2/23,rock,92,beat,4-4,5.201269841269841,train,drummer3/session2/23_rock_92_beat_4-4_15.midi,drummer3/session2/23_rock_92_beat_4-4_15.wav,60s Rock,train
drummer3,drummer3/session2,drummer3/session2/27,jazz,92,beat,4-4,5.20718820861678,train,drummer3/session2/27_jazz_92_beat_4-4_1.midi,drummer3/session2/27_jazz_92_beat_4-4_1.wav,Acoustic Kit,train
